,0
0,168.5787353515625
1,28.058609008789062
2,-3.6006569862365723
3,-74.03482055664062
4,7.041730880737305
5,51.27574157714844
6,-24.541292190551758
7,-7.93637752532959
8,-33.79871368408203
9,-77.2881088256836
10,52.45062255859375
11,29.675033569335938
12,-22.31436538696289
13,-5.560810089111328
14,-62.62764358520508
15,84.3100814819336
16,37.88920593261719
17,-3.2956602573394775
18,8.34626579284668
19,79.44893646240234
20,156.9681396484375
21,10.561079978942871
22,-13.106805801391602
23,207.298828125
24,-188.6017608642578
25,-15.137591361999512
26,-4.508764266967773
27,-23.167573928833008
28,98.9884262084961
29,105.07512664794922
30,156.6602020263672
31,-17.786666870117188
32,8.332466125488281
33,36.527915954589844
34,77.88756561279297
35,40.44147491455078
36,-42.32890701293945
37,14.133275985717773
38,-1.9829998016357422
39,-24.832904815673828
40,-49.35901641845703
41,5.347770690917969
42,-25.506576538085938
43,-56.44845199584961
44,-55.362430572509766
45,0.9883193969726562
46,10.773683547973633
47,-93.85357666015625
48,41.99268341064453
49,21.576908111572266
50,14.400476455688477
51,-30.274307250976562
52,-87.73641967773438
53,11.4887113571167
54,48.798641204833984
55,14.974815368652344
56,-8.195516586303711
57,17.43318748474121
58,46.461822509765625
59,1.3723640441894531
60,30.938886642456055
61,-21.941078186035156
62,-1.437103509902954
63,-7.149116516113281
64,64.21148681640625
65,98.12928009033203
66,74.91043853759766
67,-21.270858764648438
68,75.65525817871094
69,-1.5893497467041016
70,22.75523567199707
71,2.58416485786438
72,-2.952373504638672
73,2.6736583709716797
74,100.5885009765625
75,-8.834617614746094
76,0.3947067856788635
77,-7.292354583740234
78,-18.054080963134766
79,27.608566284179688
80,26.983224868774414
81,-11.524105072021484
82,-10.774168014526367
83,173.44403076171875
84,120.06981658935547
85,-20.956939697265625
86,112.21781158447266
87,56.680091857910156
88,40.298954010009766
89,-11.066581726074219
90,-1.5638561248779297
91,-29.068723678588867
92,-3.1147780418395996
93,-119.0589370727539
94,12.795592308044434
95,38.72756576538086
96,3.93259859085083
97,-1.8716809749603271
98,5.4186859130859375
99,-0.9526777267456055
100,-3.045499324798584
101,-2.0833537578582764
102,18.82257080078125
103,0.4484729766845703
104,-6.312036514282227
105,-16.527202606201172
106,-10.181446075439453
107,22.818307876586914
108,2.4251742362976074
109,13.959348678588867
110,-16.802522659301758
111,-18.79166030883789
112,-33.390228271484375
113,15.632926940917969
114,-14.970980644226074
115,24.1919002532959
116,19.108304977416992
117,26.259864807128906
118,45.77507019042969
119,-20.92693519592285
120,13.382580757141113
121,-16.47784996032715
122,29.395048141479492
123,28.349151611328125
124,65.2903060913086
125,2.0058975219726562
126,28.284576416015625
127,-19.706295013427734
128,-4.933239936828613
129,34.069610595703125
130,13.100678443908691
131,5.4022064208984375
132,-2.0988564491271973
133,11.740833282470703
134,20.62005043029785
135,-18.916654586791992
136,22.684898376464844
137,-16.640256881713867
138,9.421274185180664
139,-42.85573196411133
140,14.924843788146973
141,31.723989486694336
142,-20.0342960357666
143,20.384416580200195
144,9.838234901428223
145,-182.78573608398438
146,203.76028442382812
147,35.2862663269043
148,1.4979552030563354
149,63.227020263671875
150,-42.0883674621582
151,41.3302116394043
152,-54.667030334472656
153,-15.449268341064453
154,19.455074310302734
155,-85.15332794189453
156,17.25920295715332
157,31.9154052734375
158,91.87721252441406
159,20.287498474121094
160,4.338616371154785
161,54.86583709716797
162,42.97548294067383
163,10.385496139526367
164,8.97909927368164
165,-97.10709381103516
166,83.51954650878906
167,48.63694381713867
168,13.040277481079102
169,-10.109037399291992
170,18.1466064453125
171,26.155214309692383
172,-10.174015045166016
173,25.23291778564453
174,18.84638023376465
175,38.29606628417969
176,30.72981834411621
177,23.674312591552734
178,-9.506898880004883
179,-13.026004791259766
180,48.751792907714844
181,-1.3135030269622803
182,5.264636993408203
183,7.846246242523193
184,-2.675374984741211
185,23.181028366088867
186,28.700937271118164
187,18.098236083984375
188,16.04452896118164
189,37.22963333129883
190,16.88595199584961
191,-27.276445388793945
192,-43.909847259521484
193,-81.30030822753906
194,-13.244440078735352
195,143.81564331054688
196,-26.27205467224121
197,16.695510864257812
198,-8.400856971740723
199,-5.146932601928711
200,-2.2503747940063477
201,40.246097564697266
202,63.83612060546875
203,18.07862663269043
204,22.48789405822754
205,-253.8721160888672
206,66.18980407714844
207,-91.37919616699219
208,-189.39920043945312
209,-59.782691955566406
210,-94.28436279296875
211,-0.8350982666015625
212,67.40361785888672
213,-83.37721252441406
214,60.317054748535156
215,18.186378479003906
216,-6.250457286834717
217,64.52734375
218,46.369842529296875
219,-55.57764434814453
220,23.02071762084961
221,-7.1950788497924805
222,-4.337920188903809
223,9.402571678161621
224,-0.8475813269615173
225,9.962507247924805
226,13.796221733093262
227,-16.189617156982422
228,-23.179363250732422
229,-17.41619873046875
230,-37.32026290893555
231,24.46503448486328
232,54.04082107543945
233,-30.436328887939453
234,1.055467963218689
235,-32.76432800292969
236,-80.87052154541016
237,-73.97908020019531
238,41.591522216796875
239,8.250666618347168
240,11.30917739868164
241,13.750762939453125
242,-12.453250885009766
243,5.6861958503723145
244,-13.785684585571289
245,-37.04977035522461
246,76.73246765136719
247,-46.027008056640625
248,10.594842910766602
249,-13.882806777954102
250,-66.95967102050781
251,-93.57575988769531
252,17.14923858642578
253,-22.838510513305664
254,-28.800081253051758
255,-7.501819610595703
256,-21.70873260498047
257,0.03517413139343262
258,-44.19041442871094
259,-10.997945785522461
260,9.808768272399902
