,0
0,35.535064697265625
1,14.017404556274414
2,-2.9726369380950928
3,-35.98257827758789
4,25.34911346435547
5,14.157371520996094
6,-15.649532318115234
7,3.617039203643799
8,-37.21998596191406
9,-16.597679138183594
10,13.869757652282715
11,2.483665704727173
12,-14.30078411102295
13,-7.217345714569092
14,-31.11811637878418
15,45.8929443359375
16,-26.80267906188965
17,0.1314847469329834
18,-1.5510363578796387
19,0.200653076171875
20,-72.47077941894531
21,5.834306716918945
22,7.217759609222412
23,103.72698974609375
24,-93.44226837158203
25,36.31147766113281
26,17.380268096923828
27,-14.042624473571777
28,33.023502349853516
29,26.287269592285156
30,30.5252628326416
31,-4.592100620269775
32,5.991052627563477
33,6.736458778381348
34,12.06648063659668
35,6.825016021728516
36,-18.41145896911621
37,3.1225762367248535
38,1.1490168571472168
39,-8.125658988952637
40,-16.901599884033203
41,0.8867273330688477
42,-16.177928924560547
43,-18.00955581665039
44,10.77004337310791
45,7.448110580444336
46,2.8622279167175293
47,-0.20608997344970703
48,20.95395278930664
49,-20.924448013305664
50,19.862407684326172
51,-16.06170654296875
52,-23.62803840637207
53,-6.789676666259766
54,12.294687271118164
55,-3.0858030319213867
56,2.076070785522461
57,8.326776504516602
58,4.287295341491699
59,-7.9088640213012695
60,3.3667008876800537
61,-13.990424156188965
62,-0.054277658462524414
63,-2.647826910018921
64,14.971024513244629
65,24.13033103942871
66,6.655512809753418
67,-2.695887804031372
68,34.47632598876953
69,0.6673043966293335
70,8.663168907165527
71,6.1665358543396
72,-4.052488327026367
73,1.8938887119293213
74,37.150535583496094
75,-5.8087263107299805
76,2.882078170776367
77,7.567522048950195
78,-16.16166114807129
79,14.999177932739258
80,2.657212257385254
81,6.212796688079834
82,-14.136046409606934
83,55.075923919677734
84,7.349727630615234
85,-30.158672332763672
86,31.592470169067383
87,20.01642417907715
88,23.338895797729492
89,-3.5907492637634277
90,2.6036996841430664
91,-13.789306640625
92,-0.18826532363891602
93,-39.6759033203125
94,2.3990392684936523
95,17.98371124267578
96,3.353105068206787
97,-30.028078079223633
98,15.587949752807617
99,0.00030159950256347656
100,-2.2075681686401367
101,-2.791337251663208
102,2.5237834453582764
103,3.0436298847198486
104,-8.323932647705078
105,-7.3722076416015625
106,1.8886966705322266
107,-2.899022102355957
108,-1.9256447553634644
109,12.164606094360352
110,-8.385725021362305
111,-9.480476379394531
112,-16.233505249023438
113,11.243826866149902
114,-5.486449718475342
115,6.599397659301758
116,6.021058559417725
117,15.739354133605957
118,5.385869979858398
119,-4.140002250671387
120,6.970080375671387
121,-5.665431499481201
122,1.2073664665222168
123,-2.4743812084198
124,14.220006942749023
125,3.8993639945983887
126,10.193419456481934
127,-3.6352174282073975
128,-8.183798789978027
129,9.366486549377441
130,-4.735097885131836
131,12.61057186126709
132,-4.331696510314941
133,-1.8420095443725586
134,9.98869514465332
135,-7.067761421203613
136,8.409006118774414
137,-8.618447303771973
138,2.2056052684783936
139,-12.458456039428711
140,1.4515024423599243
141,-2.7520523071289062
142,-29.096065521240234
143,0.1595163345336914
144,-1.3552250862121582
145,-59.92961120605469
146,34.48292541503906
147,24.4447078704834
148,-0.3793988823890686
149,30.436201095581055
150,-38.723567962646484
151,12.09354019165039
152,-17.918987274169922
153,-5.161230564117432
154,6.0841498374938965
155,-13.733201026916504
156,-2.5400843620300293
157,13.352826118469238
158,20.391700744628906
159,8.603796005249023
160,-7.912957191467285
161,27.385448455810547
162,8.361781120300293
163,-8.20688247680664
164,9.776459693908691
165,-40.07855987548828
166,29.535213470458984
167,13.131341934204102
168,0.9213771820068359
169,-5.374936103820801
170,13.89097785949707
171,11.51219367980957
172,-8.872533798217773
173,7.872790336608887
174,4.945625305175781
175,10.495353698730469
176,2.9228808879852295
177,14.049654960632324
178,-10.271784782409668
179,24.482988357543945
180,0.7005343437194824
181,-7.665964603424072
182,6.868629455566406
183,5.81832218170166
184,-0.745267391204834
185,15.987754821777344
186,6.9259748458862305
187,-1.381516933441162
188,-12.51630973815918
189,24.14967918395996
190,14.661248207092285
191,-15.372492790222168
192,-15.141193389892578
193,-27.8498592376709
194,15.454465866088867
195,55.174095153808594
196,0.23124971985816956
197,18.559123992919922
198,6.440189361572266
199,-22.90500831604004
200,14.761707305908203
201,13.157397270202637
202,0.08292007446289062
203,2.825176239013672
204,4.698774337768555
205,-73.60609436035156
206,13.76921272277832
207,-9.919046401977539
208,-54.57506561279297
209,-54.450592041015625
210,3.5515475273132324
211,-1.6652145385742188
212,-9.73178482055664
213,-11.349651336669922
214,37.14463806152344
215,7.1859540939331055
216,0.5150313377380371
217,3.408510208129883
218,27.748701095581055
219,-17.34305763244629
220,14.579754829406738
221,1.6868760585784912
222,-0.6980776190757751
223,-44.918087005615234
224,-0.2409277707338333
225,-5.691817283630371
226,10.28113079071045
227,-14.777937889099121
228,-8.10103988647461
229,-7.644655704498291
230,-20.85668182373047
231,17.615432739257812
232,3.8350229263305664
233,1.4136743545532227
234,25.692119598388672
235,-19.799882888793945
236,5.692722320556641
237,-6.093074321746826
238,2.024761199951172
239,4.015195846557617
240,3.594020366668701
241,18.435646057128906
242,-1.841224193572998
243,4.833909511566162
244,-11.972826957702637
245,-9.509040832519531
246,19.386964797973633
247,-13.166218757629395
248,4.8704423904418945
249,-9.369269371032715
250,-2.7236666679382324
251,-30.865550994873047
252,-10.708967208862305
253,-11.12374210357666
254,-12.604764938354492
255,-1.2759859561920166
256,-1.3370444774627686
257,-0.11265173554420471
258,-6.823349952697754
259,-2.509188652038574
260,2.584108352661133
