,0
0,221.219482421875
1,23.45942497253418
2,10.29362964630127
3,-116.15228271484375
4,-80.34231567382812
5,91.03368377685547
6,-42.87432861328125
7,-34.92906188964844
8,176.77256774902344
9,-107.40470886230469
10,67.86402893066406
11,30.829126358032227
12,-9.818265914916992
13,-95.64936065673828
14,125.86991119384766
15,54.191200256347656
16,127.21731567382812
17,1.6691551208496094
18,4.82197380065918
19,200.07362365722656
20,426.99017333984375
21,2.7535157203674316
22,-58.43159103393555
23,-158.26437377929688
24,172.54737854003906
25,-134.89620971679688
26,127.52374267578125
27,-72.39300537109375
28,122.0396728515625
29,168.85687255859375
30,195.29470825195312
31,-45.994449615478516
32,20.71166229248047
33,-7.660396575927734
34,102.40171813964844
35,56.755584716796875
36,-49.84770965576172
37,39.30181121826172
38,-2.4294958114624023
39,-48.69493103027344
40,-63.625152587890625
41,-22.48577308654785
42,83.65336608886719
43,-66.83954620361328
44,-125.37633514404297
45,50.633216857910156
46,14.569853782653809
47,-183.2484588623047
48,-100.98734283447266
49,179.6799774169922
50,56.56553649902344
51,-96.8397216796875
52,121.35456848144531
53,84.84661865234375
54,61.030616760253906
55,60.074981689453125
56,-20.581947326660156
57,24.006088256835938
58,20.668975830078125
59,6.325529098510742
60,53.21735382080078
61,-40.042205810546875
62,4.534195423126221
63,60.05998992919922
64,15.50860595703125
65,121.34519958496094
66,121.14474487304688
67,29.351043701171875
68,73.94984436035156
69,2.2434029579162598
70,62.4610595703125
71,-39.86848449707031
72,-52.111534118652344
73,-8.971639633178711
74,193.0757293701172
75,-29.63872718811035
76,-36.0306510925293
77,-63.94923400878906
78,-91.48462677001953
79,21.880102157592773
80,65.45655059814453
81,5.862552642822266
82,-115.4186019897461
83,301.94635009765625
84,-194.2281951904297
85,145.919189453125
86,83.184814453125
87,-62.53574752807617
88,54.748294830322266
89,10.928346633911133
90,-58.26239013671875
91,81.78404998779297
92,-21.89519691467285
93,-147.57586669921875
94,22.541908264160156
95,-29.112274169921875
96,42.91872024536133
97,-130.79539489746094
98,64.6103515625
99,-9.575823783874512
100,9.397334098815918
101,-0.502079963684082
102,52.68921661376953
103,-40.3197021484375
104,36.73561096191406
105,-31.49268341064453
106,-37.596778869628906
107,70.35877990722656
108,16.53896141052246
109,6.815177917480469
110,-32.175453186035156
111,19.883888244628906
112,105.4175796508789
113,-27.225597381591797
114,-30.30272102355957
115,54.252071380615234
116,29.86817741394043
117,4.679161071777344
118,67.04637145996094
119,66.39619445800781
120,-68.3116455078125
121,-3.258028030395508
122,25.859661102294922
123,51.00804138183594
124,146.00399780273438
125,-18.926565170288086
126,-62.864036560058594
127,-50.65638732910156
128,45.99464797973633
129,53.995750427246094
130,58.627159118652344
131,-21.263078689575195
132,44.18721389770508
133,82.42052459716797
134,3.8192367553710938
135,29.796260833740234
136,11.940361022949219
137,-49.82223892211914
138,17.53482437133789
139,-43.89916229248047
140,27.433624267578125
141,135.08981323242188
142,128.8405303955078
143,46.6694450378418
144,15.836663246154785
145,-227.241943359375
146,291.9560852050781
147,-30.613998413085938
148,14.473155975341797
149,70.27996826171875
150,9.769660949707031
151,-49.21425247192383
152,-63.145267486572266
153,-29.76968002319336
154,25.96040916442871
155,-144.59046936035156
156,-124.8182373046875
157,57.26817321777344
158,84.32074737548828
159,19.47181510925293
160,-20.219375610351562
161,48.941341400146484
162,50.181251525878906
163,21.279865264892578
164,-44.54157257080078
165,-157.408447265625
166,194.07354736328125
167,58.44731903076172
168,25.598812103271484
169,-10.871692657470703
170,-37.03749084472656
171,70.5567398071289
172,-17.716602325439453
173,-100.52515411376953
174,47.4239616394043
175,81.21565246582031
176,52.39808654785156
177,-106.01361083984375
178,-32.93213653564453
179,-117.7186050415039
180,51.48078918457031
181,-123.17263793945312
182,-51.101566314697266
183,-31.569114685058594
184,73.50802612304688
185,47.689292907714844
186,19.3275089263916
187,32.053558349609375
188,98.2155532836914
189,-137.5801544189453
190,-53.1798210144043
191,-89.28175354003906
192,-94.86067962646484
193,-89.34819030761719
194,-72.17874145507812
195,203.17724609375
196,71.15179443359375
197,72.55555725097656
198,29.224685668945312
199,124.2154312133789
200,16.022430419921875
201,39.41981887817383
202,141.55580139160156
203,76.22882080078125
204,127.65769958496094
205,-314.9540710449219
206,-0.691436767578125
207,-112.12202453613281
208,-230.55929565429688
209,-57.49622344970703
210,-253.6612548828125
211,0.3323211669921875
212,42.693634033203125
213,49.83899688720703
214,110.8955078125
215,-74.41297912597656
216,-76.15493774414062
217,150.28436279296875
218,75.56318664550781
219,-24.050861358642578
220,54.38486862182617
221,-7.411871433258057
222,2.2767820358276367
223,142.84996032714844
224,-1.065554141998291
225,92.28898620605469
226,-20.966533660888672
227,-100.28573608398438
228,40.446781158447266
229,79.03694152832031
230,80.47710418701172
231,47.928287506103516
232,97.83889770507812
233,-9.731256484985352
234,92.07362365722656
235,87.51790618896484
236,-166.28790283203125
237,48.90736389160156
238,27.740371704101562
239,51.015262603759766
240,44.194236755371094
241,146.46566772460938
242,-23.08348846435547
243,-23.081653594970703
244,9.326946258544922
245,-66.04976654052734
246,98.72045135498047
247,-86.74478912353516
248,7.179227828979492
249,-46.88084411621094
250,-86.23827362060547
251,-126.26786804199219
252,30.4359130859375
253,62.01591491699219
254,-36.321372985839844
255,-12.913070678710938
256,-74.83866119384766
257,3.5915980339050293
258,-68.51111602783203
259,-10.319303512573242
260,5.270662307739258
