,0
0,60.470542907714844
1,7.585097789764404
2,-1.001065731048584
3,-15.869322776794434
4,-7.453851699829102
5,-25.588747024536133
6,2.793354034423828
7,-6.370587348937988
8,15.0564603805542
9,-22.84490966796875
10,7.56534481048584
11,-8.736113548278809
12,-5.8315534591674805
13,15.123383522033691
14,-9.453661918640137
15,22.38878059387207
16,-11.071168899536133
17,-0.9104741811752319
18,-8.227776527404785
19,19.440990447998047
20,125.9742202758789
21,0.4385545253753662
22,2.3158397674560547
23,64.39913940429688
24,-18.12554168701172
25,-38.78036117553711
26,-56.722755432128906
27,16.49928092956543
28,-12.967828750610352
29,17.142602920532227
30,-0.827424168586731
31,1.0343434810638428
32,-7.990133285522461
33,-3.0996460914611816
34,-5.871901512145996
35,5.337485313415527
36,2.0711543560028076
37,2.193610429763794
38,1.4294495582580566
39,-3.579533100128174
40,-12.555793762207031
41,1.3628532886505127
42,4.476718425750732
43,-11.38056755065918
44,-2.2588891983032227
45,6.3907270431518555
46,2.311730146408081
47,38.091941833496094
48,-9.500011444091797
49,38.17363357543945
50,-0.5782680511474609
51,-10.835029602050781
52,-41.67144775390625
53,12.499641418457031
54,14.853715896606445
55,3.6540558338165283
56,2.2724366188049316
57,-1.626962423324585
58,-4.33223819732666
59,-0.15005934238433838
60,-15.161336898803711
61,-8.111090660095215
62,0.046340882778167725
63,0.14914727210998535
64,-4.2794623374938965
65,3.105748414993286
66,-12.47542953491211
67,2.451946973800659
68,-7.512544631958008
69,-0.39853447675704956
70,4.2185211181640625
71,-2.751589059829712
72,11.86205005645752
73,-0.9433139562606812
74,1.6033591032028198
75,7.052719593048096
76,-10.711363792419434
77,2.0674219131469727
78,9.487970352172852
79,-3.208846092224121
80,16.884443283081055
81,-2.0530357360839844
82,-9.753649711608887
83,46.8159065246582
84,-3.937344551086426
85,-21.921480178833008
86,13.142195701599121
87,1.338174819946289
88,5.111972808837891
89,-4.793143272399902
90,-6.053760051727295
91,3.3395068645477295
92,-0.8360838294029236
93,-25.67648696899414
94,1.728283166885376
95,7.866400241851807
96,-8.936474800109863
97,24.318315505981445
98,1.2680988311767578
99,0.3676174581050873
100,-0.1313311904668808
101,0.05935227870941162
102,4.865581035614014
103,3.5582330226898193
104,-2.376211166381836
105,-2.7742371559143066
106,3.441009044647217
107,-1.570584774017334
108,-0.9877009987831116
109,3.4619054794311523
110,-2.3087079524993896
111,-2.7776196002960205
112,-4.041294097900391
113,3.2773218154907227
114,-0.5757116079330444
115,4.448671817779541
116,7.118649959564209
117,8.551923751831055
118,7.083194732666016
119,8.914390563964844
120,1.9880290031433105
121,-1.210641860961914
122,5.285581588745117
123,2.229954242706299
124,30.036136627197266
125,0.14460837841033936
126,7.529008388519287
127,-4.07613468170166
128,-1.3644737005233765
129,3.2316625118255615
130,-2.152287006378174
131,-0.07117867469787598
132,0.5787650346755981
133,-2.426344394683838
134,5.625389099121094
135,-2.0133872032165527
136,2.0843465328216553
137,-3.2215378284454346
138,0.08243311196565628
139,-4.216037750244141
140,0.02126617729663849
141,4.744109153747559
142,-15.343498229980469
143,3.890381097793579
144,-1.624241828918457
145,-24.233991622924805
146,74.95111846923828
147,9.411247253417969
148,-2.06282901763916
149,1.6991181373596191
150,-29.899295806884766
151,21.33738136291504
152,-15.783954620361328
153,-0.867011547088623
154,1.9562485218048096
155,-2.6504945755004883
156,7.384978294372559
157,14.696349143981934
158,-18.749853134155273
159,-0.8070472478866577
160,5.732268333435059
161,-6.43320369720459
162,3.099698781967163
163,-2.3641750812530518
164,3.7930662631988525
165,-3.5491888523101807
166,29.499162673950195
167,-5.894639015197754
168,6.761466026306152
169,10.075806617736816
170,-2.9215850830078125
171,3.4559438228607178
172,-1.138018012046814
173,-10.868974685668945
174,-1.4258828163146973
175,-3.361109495162964
176,1.740640640258789
177,-19.501766204833984
178,2.425676107406616
179,-8.790839195251465
180,5.626677513122559
181,0.4228367805480957
182,-3.6644225120544434
183,3.2093615531921387
184,-1.0883831977844238
185,-8.288743019104004
186,-1.9305469989776611
187,-1.0650936365127563
188,-1.0633492469787598
189,25.469148635864258
190,9.783181190490723
191,-9.11386489868164
192,-7.3339924812316895
193,-24.331754684448242
194,9.759018898010254
195,3.2147157192230225
196,-9.196002960205078
197,11.275521278381348
198,-2.8917977809906006
199,11.421031951904297
200,-8.413018226623535
201,5.725664138793945
202,-4.921443939208984
203,-2.2798519134521484
204,32.818485260009766
205,-119.127197265625
206,-6.069815635681152
207,-14.665972709655762
208,48.401893615722656
209,-26.046939849853516
210,25.044330596923828
211,31.30721092224121
212,14.3563232421875
213,-15.873539924621582
214,-18.16802215576172
215,5.312061309814453
216,-4.179640769958496
217,21.203426361083984
218,10.013458251953125
219,-5.310118198394775
220,7.503698348999023
221,0.3866053819656372
222,-0.9349372386932373
223,47.25355911254883
224,-0.21450814604759216
225,-1.6585667133331299
226,4.061954498291016
227,3.1672396659851074
228,-12.341339111328125
229,2.791541576385498
230,2.730752944946289
231,1.254704475402832
232,-19.19337272644043
233,1.6664235591888428
234,-16.482641220092773
235,11.682645797729492
236,4.310698509216309
237,-13.710939407348633
238,-17.85598373413086
239,-3.958524703979492
240,12.87484359741211
241,-12.90147590637207
242,1.972215175628662
243,-0.6803258657455444
